g20230530_soc0p_ch, 2023-08-03T21:03:40,87252726.106,0.1,1,405720,0,1,0,0,22.812,13.31,0,0,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252731.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252736.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252741.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252746.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252751.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252756.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252761.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252766.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252771.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252776.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252781.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252786.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252791.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252796.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252801.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252806.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252811.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252816.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252821.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252826.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252831.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252836.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252841.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252846.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252851.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252856.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252861.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252866.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252871.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252876.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252881.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252886.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252891.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252896.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252901.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252906.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252911.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252916.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252921.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252926.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252931.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252936.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
g20230530_soc0p_ch, 2023-08-03T21:03:40,87252941.106,0.1,1,405720,0,1,0,0,22.812,13.31,-1.00E-06,-1.00E-06,0,14.69957,13.79125,-0.00403,13.31375,13.29651,0.008626,1,0.88342,1,0.014,22.812,
