X,CH1,CH2,CH3,Start,Increment
Sequence,VOLT,VOLT,VOLT,-3.00E-2,5.00E-5
0,1.00E-2,3.20E-1,1.76E+0
1,-1.80E-2,2.40E-1,1.64E+0
2,1.20E-2,2.40E-1,1.76E+0
3,-1.60E-2,3.20E-1,1.64E+0
4,-2.00E-2,3.20E-1,1.68E+0
5,1.20E-2,2.40E-1,1.76E+0
6,1.00E-2,3.20E-1,1.68E+0
7,-1.60E-2,2.40E-1,1.76E+0
8,1.40E-2,2.40E-1,1.76E+0
9,-1.80E-2,3.20E-1,1.68E+0
10,1.40E-2,3.20E-1,1.76E+0
11,-1.60E-2,2.40E-1,1.64E+0
12,-1.60E-2,3.20E-1,1.76E+0
13,1.20E-2,2.40E-1,1.64E+0
14,1.20E-2,3.20E-1,1.76E+0
15,-1.60E-2,2.40E-1,1.64E+0
16,1.40E-2,3.20E-1,1.76E+0
17,-1.80E-2,2.40E-1,1.64E+0
18,-1.80E-2,3.20E-1,1.68E+0
19,1.20E-2,2.40E-1,1.76E+0
20,-2.00E-2,2.40E-1,1.76E+0
21,1.40E-2,3.20E-1,1.64E+0
22,-1.80E-2,3.20E-1,1.76E+0
23,1.20E-2,2.40E-1,1.64E+0
24,1.40E-2,3.20E-1,1.76E+0
25,-1.80E-2,2.40E-1,1.64E+0
26,1.20E-2,3.20E-1,1.68E+0
27,-1.80E-2,2.40E-1,1.76E+0
28,1.40E-2,3.20E-1,1.68E+0
29,-1.80E-2,2.40E-1,1.76E+0
30,-1.60E-2,3.20E-1,1.76E+0
31,1.20E-2,2.40E-1,1.64E+0
32,-1.80E-2,3.20E-1,1.76E+0
33,1.60E-2,2.40E-1,1.64E+0
34,-1.60E-2,3.20E-1,1.76E+0
35,1.20E-2,2.40E-1,1.64E+0
36,-2.00E-2,3.20E-1,1.76E+0
37,1.20E-2,2.40E-1,1.68E+0
38,1.20E-2,3.20E-1,1.68E+0
39,-1.80E-2,2.40E-1,1.76E+0
40,1.40E-2,3.20E-1,1.76E+0
41,-1.80E-2,2.40E-1,1.68E+0
42,1.20E-2,3.20E-1,1.76E+0
43,-1.80E-2,2.40E-1,1.64E+0
44,1.20E-2,3.20E-1,1.64E+0
45,-1.80E-2,2.40E-1,1.76E+0
46,1.20E-2,3.20E-1,1.68E+0
47,-1.80E-2,2.40E-1,1.76E+0
48,-1.80E-2,3.20E-1,1.76E+0
