X,CH1,CH2,CH3,Start,Increment
Sequence,VOLT,VOLT,VOLT,-3.00E-2,5.00E-5
0,1.40E-2,4.80E-1,1.76E+0
1,-2.00E-2,5.60E-1,1.64E+0
2,1.40E-2,4.80E-1,1.76E+0
3,-1.80E-2,5.60E-1,1.64E+0
4,1.40E-2,5.60E-1,1.76E+0
5,-1.60E-2,4.80E-1,1.64E+0
6,-1.80E-2,5.60E-1,1.68E+0
7,1.40E-2,4.80E-1,1.76E+0
8,-1.80E-2,5.60E-1,1.68E+0
9,1.20E-2,4.80E-1,1.76E+0
10,-2.00E-2,4.80E-1,1.76E+0
11,1.60E-2,5.60E-1,1.64E+0
12,-2.00E-2,5.60E-1,1.76E+0
13,1.20E-2,4.80E-1,1.64E+0
14,1.40E-2,5.60E-1,1.68E+0
15,-2.00E-2,4.80E-1,1.76E+0
16,1.40E-2,5.60E-1,1.76E+0
17,-1.80E-2,4.80E-1,1.64E+0
18,1.40E-2,4.80E-1,1.68E+0
19,-2.20E-2,5.60E-1,1.76E+0
20,1.40E-2,5.60E-1,1.76E+0
21,-2.60E-2,4.80E-1,1.64E+0
22,1.40E-2,4.80E-1,1.76E+0
23,-2.00E-2,5.60E-1,1.64E+0
24,1.60E-2,5.60E-1,1.76E+0
25,-2.20E-2,4.80E-1,1.64E+0
26,-1.80E-2,5.60E-1,1.68E+0
27,1.80E-2,4.80E-1,1.76E+0
28,-2.00E-2,4.80E-1,1.68E+0
29,1.60E-2,5.60E-1,1.76E+0
30,-2.20E-2,4.80E-1,1.76E+0
31,1.60E-2,5.60E-1,1.64E+0
32,1.40E-2,5.60E-1,1.76E+0
33,-2.00E-2,4.80E-1,1.64E+0
34,1.40E-2,5.60E-1,1.76E+0
35,-2.20E-2,4.80E-1,1.68E+0
36,1.40E-2,5.60E-1,1.76E+0
37,-1.80E-2,4.80E-1,1.68E+0
38,1.20E-2,5.60E-1,1.76E+0
39,-2.00E-2,4.80E-1,1.68E+0
40,1.40E-2,5.60E-1,1.68E+0
41,-1.80E-2,4.80E-1,1.76E+0
42,1.60E-2,5.60E-1,1.76E+0
43,-1.80E-2,4.80E-1,1.64E+0
44,1.60E-2,5.60E-1,1.64E+0
45,-2.00E-2,4.80E-1,1.76E+0
46,1.20E-2,4.80E-1,1.76E+0
47,-2.00E-2,5.60E-1,1.64E+0
48,1.40E-2,5.60E-1,1.76E+0
49,-1.80E-2,4.80E-1,1.68E+0
50,-1.80E-2,4.80E-1,1.68E+0
51,1.40E-2,5.60E-1,1.76E+0
52,-2.00E-2,5.60E-1,1.76E+0
53,1.40E-2,4.80E-1,1.64E+0
54,-2.00E-2,4.80E-1,1.76E+0
55,1.40E-2,5.60E-1,1.64E+0
56,1.40E-2,4.80E-1,1.68E+0
57,-2.00E-2,5.60E-1,1.76E+0
58,1.80E-2,4.80E-1,1.76E+0
59,-1.80E-2,5.60E-1,1.64E+0
60,1.40E-2,5.60E-1,1.76E+0
61,-1.80E-2,4.80E-1,1.64E+0
62,1.40E-2,5.60E-1,1.76E+0
63,-2.00E-2,4.80E-1,1.68E+0
64,1.60E-2,4.80E-1,1.76E+0
65,-2.00E-2,5.60E-1,1.64E+0
66,-1.80E-2,4.80E-1,1.76E+0
67,1.60E-2,5.60E-1,1.64E+0
68,-2.00E-2,4.80E-1,1.76E+0
69,1.40E-2,5.60E-1,1.64E+0
70,1.40E-2,5.60E-1,1.68E+0
71,-2.00E-2,4.80E-1,1.76E+0
72,1.40E-2,5.60E-1,1.68E+0
73,-2.00E-2,4.80E-1,1.76E+0
74,1.20E-2,4.80E-1,1.76E+0
75,-2.00E-2,5.60E-1,1.64E+0
76,1.20E-2,5.60E-1,1.76E+0
77,-1.80E-2,4.80E-1,1.64E+0
78,1.40E-2,5.60E-1,1.76E+0
79,-2.00E-2,4.80E-1,1.64E+0
80,1.60E-2,5.60E-1,1.76E+0
81,-1.80E-2,4.80E-1,1.64E+0
82,1.40E-2,4.80E-1,1.76E+0
83,-1.80E-2,5.60E-1,1.68E+0
84,1.40E-2,4.80E-1,1.76E+0
85,-1.80E-2,5.60E-1,1.64E+0
86,-1.80E-2,4.80E-1,1.76E+0
87,1.40E-2,5.60E-1,1.64E+0
88,-1.80E-2,5.60E-1,1.76E+0
89,1.40E-2,4.80E-1,1.68E+0
90,-1.80E-2,5.60E-1,1.76E+0
91,1.60E-2,4.80E-1,1.68E+0
92,-1.80E-2,5.60E-1,1.76E+0
93,1.40E-2,4.80E-1,1.68E+0
94,-1.60E-2,5.60E-1,1.76E+0
95,1.20E-2,4.80E-1,1.64E+0
96,1.20E-2,4.80E-1,1.76E+0
97,-2.00E-2,5.60E-1,1.64E+0
98,1.40E-2,4.80E-1,1.76E+0
99,-1.80E-2,5.60E-1,1.64E+0
100,1.60E-2,5.60E-1,1.76E+0
101,-1.80E-2,4.80E-1,1.68E+0
102,1.40E-2,5.60E-1,1.76E+0
103,-2.00E-2,4.80E-1,1.64E+0
104,1.40E-2,4.80E-1,1.76E+0
105,-1.80E-2,5.60E-1,1.68E+0
106,1.40E-2,4.80E-1,1.76E+0
107,-2.20E-2,5.60E-1,1.64E+0
108,-1.80E-2,5.60E-1,1.76E+0
109,1.40E-2,4.80E-1,1.64E+0
110,-2.00E-2,5.60E-1,1.76E+0
111,1.40E-2,4.80E-1,1.64E+0
112,-2.00E-2,4.80E-1,1.68E+0
113,1.60E-2,5.60E-1,1.76E+0
114,-1.80E-2,4.80E-1,1.68E+0
115,1.40E-2,5.60E-1,1.76E+0
116,1.40E-2,5.60E-1,1.76E+0
117,-1.60E-2,4.80E-1,1.64E+0
118,1.60E-2,5.60E-1,1.76E+0
119,-2.00E-2,4.80E-1,1.64E+0
120,1.60E-2,4.80E-1,1.64E+0
121,-2.00E-2,5.60E-1,1.76E+0
122,1.40E-2,4.80E-1,1.76E+0
123,-2.00E-2,5.60E-1,1.68E+0
124,1.40E-2,5.60E-1,1.76E+0
125,-1.80E-2,4.80E-1,1.64E+0
126,-1.60E-2,4.80E-1,1.76E+0
127,1.60E-2,5.60E-1,1.68E+0
128,-1.80E-2,5.60E-1,1.76E+0
129,1.20E-2,4.80E-1,1.64E+0
130,-1.60E-2,4.80E-1,1.64E+0
131,1.40E-2,5.60E-1,1.76E+0
132,-2.00E-2,4.80E-1,1.76E+0
133,1.40E-2,5.60E-1,1.64E+0
134,1.20E-2,5.60E-1,1.76E+0
135,-1.80E-2,4.80E-1,1.68E+0
136,1.40E-2,4.80E-1,1.68E+0
137,-2.00E-2,5.60E-1,1.76E+0
138,1.20E-2,5.60E-1,1.76E+0
139,-1.80E-2,4.80E-1,1.64E+0
140,1.40E-2,5.60E-1,1.76E+0
141,-2.00E-2,4.80E-1,1.64E+0
142,1.40E-2,5.60E-1,1.68E+0
143,-1.80E-2,4.80E-1,1.76E+0
144,1.40E-2,5.60E-1,1.76E+0
145,-2.20E-2,4.80E-1,1.64E+0
146,1.60E-2,5.60E-1,1.68E+0
147,-2.00E-2,4.80E-1,1.76E+0
148,-1.60E-2,5.60E-1,1.76E+0
149,1.40E-2,4.80E-1,1.64E+0
150,-1.80E-2,5.60E-1,1.68E+0
151,1.20E-2,4.80E-1,1.76E+0
152,-1.80E-2,4.80E-1,1.76E+0
153,1.40E-2,5.60E-1,1.64E+0
154,-2.00E-2,4.80E-1,1.76E+0
155,1.40E-2,5.60E-1,1.68E+0
156,1.60E-2,5.60E-1,1.76E+0
157,-2.00E-2,4.80E-1,1.68E+0
158,1.40E-2,5.60E-1,1.76E+0
159,-1.80E-2,4.80E-1,1.68E+0
160,1.60E-2,5.60E-1,1.76E+0
161,-2.00E-2,4.80E-1,1.64E+0
162,1.80E-2,5.60E-1,1.76E+0
163,-1.80E-2,4.80E-1,1.64E+0
164,1.60E-2,5.60E-1,1.68E+0
165,-1.80E-2,4.80E-1,1.76E+0
166,-1.60E-2,5.60E-1,1.76E+0
167,1.40E-2,4.80E-1,1.64E+0
168,-1.60E-2,4.80E-1,1.68E+0
169,1.40E-2,5.60E-1,1.76E+0
170,-1.80E-2,5.60E-1,1.76E+0
171,1.40E-2,4.80E-1,1.64E+0
172,-1.80E-2,5.60E-1,1.76E+0
173,1.40E-2,4.80E-1,1.64E+0
174,1.20E-2,5.60E-1,1.76E+0
175,-2.00E-2,4.80E-1,1.64E+0
176,1.20E-2,5.60E-1,1.68E+0
177,-1.60E-2,4.80E-1,1.76E+0
178,1.40E-2,4.80E-1,1.76E+0
179,-2.00E-2,5.60E-1,1.68E+0
180,1.40E-2,4.80E-1,1.68E+0
181,-1.80E-2,5.60E-1,1.76E+0
182,1.40E-2,5.60E-1,1.76E+0
183,-2.40E-2,4.80E-1,1.64E+0
184,1.40E-2,5.60E-1,1.76E+0
185,-1.80E-2,4.80E-1,1.64E+0
186,1.40E-2,4.80E-1,1.68E+0
187,-1.80E-2,5.60E-1,1.76E+0
188,-1.80E-2,5.60E-1,1.76E+0
189,2.00E-2,4.80E-1,1.64E+0
190,-1.80E-2,4.80E-1,1.68E+0
191,1.40E-2,5.60E-1,1.76E+0
192,1.40E-2,5.60E-1,1.76E+0
193,-1.80E-2,4.80E-1,1.64E+0
194,-2.00E-2,5.60E-1,1.76E+0
195,1.60E-2,4.80E-1,1.64E+0
196,1.60E-2,5.60E-1,1.64E+0
197,-2.20E-2,4.80E-1,1.76E+0
198,1.40E-2,4.80E-1,1.68E+0
199,-1.80E-2,5.60E-1,1.76E+0
200,1.40E-2,5.60E-1,1.68E+0
201,-1.80E-2,4.80E-1,1.76E+0
202,1.40E-2,5.60E-1,1.76E+0
203,-1.80E-2,4.80E-1,1.64E+0
204,-2.00E-2,5.60E-1,1.76E+0
205,1.40E-2,4.80E-1,1.64E+0
206,-1.80E-2,4.80E-1,1.76E+0
207,1.40E-2,5.60E-1,1.64E+0
208,-2.00E-2,5.60E-1,1.68E+0
209,1.40E-2,4.80E-1,1.76E+0
210,1.40E-2,4.80E-1,1.76E+0
211,-1.80E-2,5.60E-1,1.68E+0
212,1.60E-2,4.80E-1,1.76E+0
213,-1.80E-2,5.60E-1,1.64E+0
214,1.40E-2,5.60E-1,1.76E+0
215,-2.00E-2,4.80E-1,1.64E+0
216,1.40E-2,4.80E-1,1.68E+0
217,-1.80E-2,5.60E-1,1.76E+0
218,-2.20E-2,5.60E-1,1.76E+0
219,1.80E-2,4.80E-1,1.68E+0
220,-1.60E-2,5.60E-1,1.68E+0
221,1.60E-2,4.80E-1,1.76E+0
222,1.40E-2,5.60E-1,1.76E+0
223,-2.00E-2,4.80E-1,1.68E+0
224,-1.80E-2,5.60E-1,1.76E+0
225,1.40E-2,4.80E-1,1.64E+0
226,-1.80E-2,4.80E-1,1.76E+0
227,1.60E-2,5.60E-1,1.64E+0
228,-1.80E-2,5.60E-1,1.76E+0
229,1.20E-2,4.80E-1,1.64E+0
230,1.40E-2,4.80E-1,1.76E+0
231,-1.80E-2,5.60E-1,1.68E+0
232,1.40E-2,5.60E-1,1.64E+0
233,-2.00E-2,4.80E-1,1.76E+0
234,1.40E-2,4.80E-1,1.76E+0
235,-1.80E-2,5.60E-1,1.64E+0
236,1.40E-2,4.80E-1,1.76E+0
237,-1.80E-2,5.60E-1,1.64E+0
238,1.40E-2,4.80E-1,1.76E+0
239,-1.80E-2,5.60E-1,1.64E+0
240,1.40E-2,5.60E-1,1.76E+0
241,-1.60E-2,4.80E-1,1.64E+0
242,1.40E-2,5.60E-1,1.76E+0
243,-2.20E-2,4.80E-1,1.64E+0
244,1.60E-2,5.60E-1,1.68E+0
245,-2.00E-2,4.80E-1,1.76E+0
246,-2.00E-2,5.60E-1,1.76E+0
247,2.00E-2,4.80E-1,1.64E+0
248,-1.60E-2,5.60E-1,1.76E+0
249,1.40E-2,4.80E-1,1.64E+0
250,-2.40E-2,5.60E-1,1.68E+0
251,2.00E-2,4.80E-1,1.76E+0
252,-1.80E-2,5.60E-1,1.68E+0
253,1.20E-2,4.80E-1,1.76E+0
254,1.20E-2,4.80E-1,1.76E+0
255,-1.80E-2,5.60E-1,1.68E+0
256,-2.00E-2,5.60E-1,1.76E+0
257,1.60E-2,4.80E-1,1.64E+0
258,2.00E-2,5.60E-1,1.76E+0
259,-2.20E-2,4.80E-1,1.64E+0
260,-3.40E-2,5.60E-1,1.76E+0
261,1.60E-2,4.80E-1,1.64E+0
262,1.80E-2,4.80E-1,1.76E+0
263,-3.80E-2,5.60E-1,1.68E+0
264,2.40E-2,4.80E-1,1.76E+0
265,-4.00E-2,5.60E-1,1.68E+0
266,2.20E-2,5.60E-1,1.76E+0
267,-5.00E-2,4.80E-1,1.64E+0
268,2.20E-2,5.60E-1,1.64E+0
269,-4.20E-2,4.80E-1,1.76E+0
270,-4.20E-2,4.80E-1,1.76E+0
271,2.80E-2,5.60E-1,1.64E+0
272,-5.00E-2,4.80E-1,1.68E+0
273,1.60E-2,5.60E-1,1.76E+0
274,-5.60E-2,4.80E-1,1.76E+0
275,1.80E-2,5.60E-1,1.68E+0
276,-6.00E-2,5.20E-1,1.76E+0
277,1.60E-2,4.40E-1,1.68E+0
278,1.20E-2,5.20E-1,1.76E+0
279,-5.80E-2,4.00E-1,1.64E+0
280,1.80E-2,5.20E-1,1.76E+0
281,-6.60E-2,4.00E-1,1.64E+0
282,1.00E-2,5.20E-1,1.76E+0
283,-6.60E-2,4.00E-1,1.64E+0
284,1.00E-2,4.00E-1,1.76E+0
285,-5.40E-2,5.20E-1,1.68E+0
286,-3.60E-2,4.00E-1,1.64E+0
287,1.60E-2,5.20E-1,1.76E+0
288,-2.40E-2,4.80E-1,1.76E+0
289,1.20E-2,5.60E-1,1.64E+0
290,-2.40E-2,4.80E-1,1.64E+0
291,1.40E-2,5.60E-1,1.76E+0
292,1.40E-2,4.80E-1,1.76E+0
293,-1.80E-2,5.60E-1,1.68E+0
294,1.40E-2,4.80E-1,1.68E+0
295,-2.00E-2,5.60E-1,1.76E+0
296,1.40E-2,4.80E-1,1.76E+0
297,-1.80E-2,5.60E-1,1.64E+0
298,1.40E-2,5.60E-1,1.76E+0
299,-1.80E-2,4.80E-1,1.64E+0
300,1.40E-2,4.80E-1,1.76E+0
301,-1.80E-2,5.60E-1,1.64E+0
302,1.20E-2,5.60E-1,1.76E+0
303,-1.60E-2,4.80E-1,1.64E+0
304,1.60E-2,4.80E-1,1.76E+0
305,-2.00E-2,5.60E-1,1.64E+0
306,1.20E-2,5.60E-1,1.68E+0
307,-1.80E-2,4.80E-1,1.76E+0
308,1.40E-2,4.80E-1,1.68E+0
309,-2.00E-2,5.60E-1,1.76E+0
310,1.40E-2,4.80E-1,1.76E+0
311,-1.60E-2,5.60E-1,1.64E+0
312,-1.40E-2,4.80E-1,1.64E+0
313,1.80E-2,5.60E-1,1.76E+0
314,-2.00E-2,5.60E-1,1.68E+0
315,1.20E-2,4.80E-1,1.76E+0
