X,CH1,CH2,CH3,Start,Increment
Sequence,VOLT,VOLT,VOLT,-3.00E-2,5.00E-5
0,2.00E-3,4.00E-1,1.76E+0
1,-6.40E-2,5.20E-1,1.64E+0
2,-2.00E-3,4.40E-1,1.76E+0
3,-6.40E-2,3.60E-1,1.64E+0
4,-6.00E-3,4.40E-1,1.76E+0
5,-7.20E-2,3.60E-1,1.68E+0
6,-6.80E-2,3.60E-1,1.76E+0
7,-8.00E-3,4.40E-1,1.64E+0
8,-8.80E-2,4.00E-1,1.68E+0
9,-1.20E-2,2.80E-1,1.76E+0
10,-1.60E-2,2.80E-1,1.76E+0
11,-8.40E-2,4.00E-1,1.64E+0
12,-1.80E-2,4.00E-1,1.76E+0
13,-1.02E-1,2.40E-1,1.64E+0
14,-1.80E-2,3.20E-1,1.64E+0
15,-9.20E-2,2.40E-1,1.76E+0
16,-7.60E-2,3.20E-1,1.76E+0
17,-2.20E-2,2.40E-1,1.68E+0
18,-7.80E-2,3.20E-1,1.68E+0
19,-2.40E-2,2.40E-1,1.76E+0
20,-9.40E-2,2.40E-1,1.76E+0
21,-2.40E-2,3.20E-1,1.64E+0
22,-9.60E-2,2.40E-1,1.68E+0
23,-2.40E-2,3.20E-1,1.76E+0
24,-9.20E-2,2.40E-1,1.76E+0
25,-2.40E-2,3.20E-1,1.68E+0
26,-8.00E-2,3.20E-1,1.76E+0
27,-2.60E-2,2.00E-1,1.64E+0
28,-1.18E-1,2.40E-1,1.76E+0
29,-2.40E-2,3.20E-1,1.68E+0
30,-9.60E-2,2.40E-1,1.76E+0
31,-8.00E-3,3.20E-1,1.64E+0
32,-3.60E-2,2.80E-1,1.76E+0
33,0.00E+0,4.40E-1,1.64E+0
34,1.20E-2,3.60E-1,1.76E+0
35,-3.80E-2,5.20E-1,1.64E+0
36,1.80E-2,4.00E-1,1.68E+0
37,-2.80E-2,5.60E-1,1.76E+0
38,2.20E-2,5.60E-1,1.68E+0
39,-2.60E-2,4.80E-1,1.76E+0
40,2.00E-2,5.60E-1,1.68E+0
41,-3.80E-2,4.80E-1,1.76E+0
42,2.00E-2,5.60E-1,1.76E+0
43,-4.80E-2,4.80E-1,1.64E+0
44,1.60E-2,5.60E-1,1.64E+0
45,-6.20E-2,4.80E-1,1.76E+0
46,1.40E-2,4.80E-1,1.76E+0
47,-5.20E-2,5.60E-1,1.64E+0
48,1.00E-2,5.60E-1,1.68E+0
49,-5.60E-2,4.80E-1,1.76E+0
50,1.00E-2,4.80E-1,1.68E+0
51,-6.80E-2,5.60E-1,1.76E+0
52,-7.20E-2,4.80E-1,1.76E+0
53,6.00E-3,5.60E-1,1.64E+0
54,0.00E+0,5.20E-1,1.76E+0
55,-7.20E-2,4.00E-1,1.64E+0
56,2.00E-3,5.20E-1,1.68E+0
57,-8.00E-2,4.00E-1,1.76E+0
58,2.00E-3,5.20E-1,1.76E+0
59,-9.20E-2,3.60E-1,1.64E+0
60,-6.00E-3,4.40E-1,1.76E+0
61,-1.00E-1,3.60E-1,1.64E+0
62,-4.00E-3,3.60E-1,1.68E+0
63,-9.80E-2,4.40E-1,1.76E+0
64,-6.00E-3,3.60E-1,1.76E+0
65,-9.40E-2,4.40E-1,1.64E+0
66,-6.40E-2,3.60E-1,1.76E+0
67,-2.00E-3,4.40E-1,1.64E+0
68,-3.60E-2,3.60E-1,1.76E+0
69,8.00E-3,4.80E-1,1.64E+0
70,-2.40E-2,5.20E-1,1.68E+0
71,1.40E-2,4.00E-1,1.76E+0
72,-1.80E-2,4.80E-1,1.68E+0
73,1.20E-2,5.60E-1,1.76E+0
74,-2.00E-2,5.60E-1,1.76E+0
75,1.40E-2,4.80E-1,1.64E+0
76,-1.80E-2,5.20E-1,1.76E+0
77,1.40E-2,6.00E-1,1.64E+0
78,2.00E-2,5.20E-1,1.68E+0
79,-1.80E-2,6.40E-1,1.76E+0
80,1.60E-2,5.20E-1,1.68E+0
81,-1.80E-2,6.40E-1,1.76E+0
82,1.40E-2,5.20E-1,1.68E+0
83,-1.60E-2,6.40E-1,1.76E+0
84,1.40E-2,5.20E-1,1.76E+0
85,-2.60E-2,6.40E-1,1.64E+0
86,1.60E-2,5.20E-1,1.76E+0
87,-2.00E-2,6.40E-1,1.64E+0
88,1.40E-2,5.20E-1,1.76E+0
89,-1.80E-2,6.40E-1,1.64E+0
90,-1.80E-2,5.20E-1,1.68E+0
91,1.20E-2,6.00E-1,1.76E+0
92,-1.80E-2,5.20E-1,1.68E+0
93,1.80E-2,6.40E-1,1.76E+0
94,-1.80E-2,6.40E-1,1.76E+0
95,1.40E-2,5.20E-1,1.64E+0
96,1.20E-2,5.20E-1,1.76E+0
97,-2.00E-2,6.40E-1,1.64E+0
98,1.40E-2,6.40E-1,1.76E+0
99,-2.00E-2,5.20E-1,1.64E+0
100,1.40E-2,5.20E-1,1.76E+0
101,-2.00E-2,6.40E-1,1.64E+0
102,1.60E-2,5.20E-1,1.76E+0
103,-2.00E-2,6.40E-1,1.68E+0
104,1.20E-2,5.20E-1,1.76E+0
105,-1.80E-2,6.40E-1,1.68E+0
106,1.40E-2,5.20E-1,1.76E+0
107,-2.00E-2,6.40E-1,1.64E+0
108,1.40E-2,5.20E-1,1.76E+0
109,-1.80E-2,6.40E-1,1.64E+0
110,1.20E-2,5.20E-1,1.68E+0
111,-2.00E-2,6.40E-1,1.76E+0
112,1.40E-2,5.20E-1,1.76E+0
113,-1.80E-2,6.40E-1,1.64E+0
114,-2.00E-2,5.20E-1,1.68E+0
115,1.40E-2,6.40E-1,1.76E+0
116,-1.80E-2,5.20E-1,1.76E+0
117,1.40E-2,6.40E-1,1.64E+0
118,-2.00E-2,5.20E-1,1.76E+0
119,1.60E-2,6.40E-1,1.64E+0
120,-1.80E-2,5.20E-1,1.64E+0
121,1.40E-2,6.40E-1,1.76E+0
