X,CH1,CH2,CH3,Start,Increment
Sequence,VOLT,VOLT,VOLT,-3.00E-2,5.00E-5
0,-2.00E-2,5.60E-1,1.76E+0
1,1.80E-2,4.80E-1,1.64E+0
2,-4.40E-2,4.80E-1,1.76E+0
3,1.20E-2,5.60E-1,1.64E+0
4,-3.80E-2,5.60E-1,1.76E+0
5,1.40E-2,4.80E-1,1.64E+0
6,-3.40E-2,4.80E-1,1.76E+0
7,1.20E-2,5.60E-1,1.64E+0
8,8.00E-3,4.80E-1,1.68E+0
9,-5.40E-2,5.60E-1,1.76E+0
10,4.00E-3,4.80E-1,1.76E+0
11,-3.40E-2,5.60E-1,1.64E+0
12,8.00E-3,5.20E-1,1.76E+0
13,-4.80E-2,4.00E-1,1.64E+0
14,4.00E-3,5.20E-1,1.76E+0
15,-4.80E-2,4.00E-1,1.64E+0
16,0.00E+0,5.20E-1,1.68E+0
17,-5.60E-2,4.00E-1,1.76E+0
18,-5.40E-2,5.20E-1,1.68E+0
19,0.00E+0,4.00E-1,1.76E+0
20,-8.60E-2,5.20E-1,1.76E+0
21,-2.00E-3,3.60E-1,1.64E+0
22,-8.60E-2,4.40E-1,1.76E+0
23,-4.00E-3,3.60E-1,1.64E+0
24,-6.00E-3,4.40E-1,1.76E+0
25,-9.60E-2,3.60E-1,1.64E+0
26,-4.00E-3,3.60E-1,1.76E+0
27,-9.60E-2,4.40E-1,1.64E+0
28,-8.00E-3,4.00E-1,1.76E+0
29,-9.20E-2,2.80E-1,1.68E+0
30,-9.80E-2,4.00E-1,1.76E+0
31,-1.20E-2,2.80E-1,1.64E+0
32,-6.60E-2,2.80E-1,1.76E+0
33,-2.00E-3,4.40E-1,1.64E+0
34,-2.80E-2,3.60E-1,1.76E+0
35,8.00E-3,5.20E-1,1.68E+0
36,-2.20E-2,5.20E-1,1.76E+0
37,1.20E-2,4.00E-1,1.68E+0
38,-1.80E-2,4.80E-1,1.68E+0
39,1.20E-2,5.60E-1,1.76E+0
40,1.20E-2,4.80E-1,1.68E+0
41,-1.40E-2,5.60E-1,1.76E+0
42,-2.20E-2,5.60E-1,1.76E+0
43,1.40E-2,4.80E-1,1.64E+0
44,-3.00E-2,5.60E-1,1.64E+0
45,1.20E-2,5.20E-1,1.76E+0
46,1.40E-2,5.60E-1,1.76E+0
47,-3.00E-2,4.80E-1,1.64E+0
48,1.80E-2,5.60E-1,1.76E+0
49,-4.00E-2,4.80E-1,1.64E+0
50,1.40E-2,5.60E-1,1.68E+0
51,-5.00E-2,4.80E-1,1.76E+0
52,1.20E-2,5.60E-1,1.76E+0
53,-4.40E-2,4.80E-1,1.64E+0
54,1.40E-2,4.80E-1,1.76E+0
55,-5.20E-2,5.60E-1,1.64E+0
56,-5.60E-2,4.80E-1,1.76E+0
57,1.00E-2,5.60E-1,1.68E+0
58,-6.20E-2,4.80E-1,1.76E+0
59,6.00E-3,5.60E-1,1.64E+0
60,-6.80E-2,4.80E-1,1.68E+0
61,8.00E-3,5.60E-1,1.76E+0
62,-7.20E-2,5.20E-1,1.68E+0
63,2.00E-3,4.00E-1,1.76E+0
64,2.00E-3,4.00E-1,1.76E+0
65,-6.00E-2,5.20E-1,1.64E+0
66,0.00E+0,5.20E-1,1.76E+0
67,-4.80E-2,4.00E-1,1.64E+0
68,-5.00E-2,5.20E-1,1.68E+0
69,-4.00E-3,3.60E-1,1.76E+0
70,-4.00E-3,4.40E-1,1.76E+0
71,-8.80E-2,3.60E-1,1.68E+0
72,-6.00E-2,4.40E-1,1.68E+0
73,-8.00E-3,3.60E-1,1.76E+0
74,-8.00E-3,4.40E-1,1.76E+0
75,-8.60E-2,2.80E-1,1.64E+0
76,-7.60E-2,4.00E-1,1.64E+0
77,-1.20E-2,2.80E-1,1.76E+0
78,-1.40E-2,2.80E-1,1.76E+0
79,-9.00E-2,4.00E-1,1.64E+0
80,-1.00E-1,2.80E-1,1.76E+0
81,-1.60E-2,4.00E-1,1.64E+0
82,-9.80E-2,2.80E-1,1.68E+0
