X,CH1,CH2,Start,Increment
Sequence,VOLT,VOLT,-3.00E-2,5.00E-5
0,2.00E-2,1.80E+0
1,-3.40E-2,1.60E+0
2,1.20E-2,1.60E+0
3,-3.60E-2,1.80E+0
4,1.00E-2,1.80E+0
5,-4.00E-2,1.56E+0
6,-3.60E-2,1.76E+0
7,8.00E-3,1.56E+0
8,1.20E-2,1.76E+0
9,-4.40E-2,1.56E+0
10,-5.00E-2,1.52E+0
11,4.00E-3,1.72E+0
12,-5.80E-2,1.72E+0
13,2.00E-3,1.48E+0
14,-2.00E-3,1.72E+0
15,-5.80E-2,1.40E+0
16,2.00E-3,1.72E+0
17,-6.40E-2,1.40E+0
18,-2.00E-3,1.68E+0
19,-6.60E-2,1.40E+0
20,-6.00E-3,1.64E+0
21,-6.40E-2,1.36E+0
22,-6.60E-2,1.60E+0
23,-8.00E-3,1.28E+0
24,-1.00E-2,1.28E+0
25,-7.80E-2,1.56E+0
26,-1.60E-2,1.52E+0
27,-5.80E-2,1.24E+0
28,-6.20E-2,1.48E+0
29,-1.60E-2,1.20E+0
30,-7.80E-2,1.20E+0
31,-2.00E-2,1.44E+0
32,-7.00E-2,1.16E+0
33,-2.20E-2,1.44E+0
34,-5.40E-2,1.20E+0
35,-6.00E-3,1.52E+0
36,-3.20E-2,1.32E+0
37,2.00E-3,1.64E+0
38,-1.40E-2,1.48E+0
39,1.40E-2,1.72E+0
40,1.40E-2,1.52E+0
41,-1.40E-2,1.80E+0
42,1.80E-2,1.60E+0
43,-1.20E-2,1.84E+0
44,1.60E-2,1.64E+0
45,-1.40E-2,1.84E+0
46,1.40E-2,1.64E+0
47,-1.20E-2,1.84E+0
48,-1.20E-2,1.64E+0
49,1.40E-2,1.84E+0
50,-1.20E-2,1.84E+0
51,1.40E-2,1.64E+0
52,-1.40E-2,1.64E+0
53,1.40E-2,1.84E+0
54,-1.60E-2,1.64E+0
55,1.20E-2,1.84E+0
56,-1.80E-2,1.84E+0
57,1.40E-2,1.64E+0
58,-1.40E-2,1.84E+0
59,1.40E-2,1.64E+0
60,1.40E-2,1.64E+0
61,-1.60E-2,1.84E+0
62,1.40E-2,1.64E+0
63,-2.20E-2,1.84E+0
64,1.40E-2,1.64E+0
65,-2.00E-2,1.84E+0
66,-2.00E-2,1.84E+0
